Tax Decision Report

Priority:
1. Bekräftad kommun-EDP / Taxa_från_edp
2. Word-taxa
3. Standardtaxor endast som förslag
4. Manuell granskning

Total: 241
EDP_MATCH: 7
STANDARD_PROPOSAL: 0
REVIEW_REQUIRED: 86
NEW_TAXA: 148

Details:
- REVIEW_REQUIRED | 6.1.2 | Isolering utan innehåll av asbest | source=Taxepunkter rule=Rad finns men saknar Taxakod edp= standard= | Taxa finns som rad. EDP-koppling saknas.
- NEW_TAXA | 6.1.2 | Klinker, keramik, porslin | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Handfat | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | WC-stol | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Metall | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Textilier | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Fiskeredskap | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Ätbart fett/frityrolja | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Kvistar och grenar | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Jord | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Sten | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Stubbar/rötter för krossning | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Flera fraktioner för egen sortering på ramp (max 2 m³) | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Osorterat avfall till sortering (ej innehåll av farligt avfall och elavfall) | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Tonerkassetter, utan elektronik/chip | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Oljeemulsion, emballerat | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Förorenad olja innehållande PCB | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Oljeavskiljarslam | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Diesel | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Bensinrester | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Hydralslang, med/utan koppling | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Förpackningar, tömde ej rengjorda | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Oljeavfall, fast osorterat emba | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Absorbermedel, filtermaterial | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Oljefilter | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Bromsvätska | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Transformator, kondensator med PCB | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Fogskum | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Halon | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Koldioxid | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Brandsläckare | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Helium | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Tändare | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Syrgas | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Oxiderande fast ämne/vätska | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Klorex | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Aerosoler isocyanat, bekämpning | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Gasol inkl tub | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Gasol, blå programmet | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Giftig organisk vätska | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Småkemikalier, ej Hg-haltiga | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Giftig oorganisk vätska | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Oxidationsmedel, flytande | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Asbest, emballerat | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Smittförande avfall | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Lösningsmedel | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Väteperoxid | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Flourvätesyra | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Svavelsyra | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Salpetersyra | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Surt oorganisk fast ämne | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Surt organisk fast ämne | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Surt oorganisk vätska | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Surt organisk vätska | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Ammoniaklösning | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Alkaliskt avfall fast | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Basiskt organiskt fast/flytande | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Fotokemikalier | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Bekämpningsmedel aerosoler | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Bekämpningsmedel fast | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Bekämpningsmedel flytande | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Kvicksilverhaltigt avfall | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Kvicksilver i föremål | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Oljehaltigt avfall (ej PCB) | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Olja förorenad (ej PCB) | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Färg-, lack-, limburkar lösning | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Färg-, lack-, limburkar lösning aerosoler | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Isocyanater | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Härdare metyl- etylketonperoxid | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Härdare dibenzoylperoxid | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Färg-,lack-, limburkar vattenbaserade | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Tensida alkaliska flytande avfall | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Rengöring/vaskmedel fast | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Alkaliska flytande avfall | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Cytotoxiska läkemedel, cytostat | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Rökdetektor med andra isotoper | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Rökdetektor med Am 241 | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Batterier stav, pencell | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Batterier lithium | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Bil-, mcbatteri med bly | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Glödlampor | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Lysrör | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Elavfall, små elektronik | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | El-avfall fast installation | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | El-avfall kabel | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Toner, färgpatron med elektronik | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Tv, radio, skärm, skrivare utan färgpatron | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Kyl-, frysskåp, -box | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Kyl-, frysskåp, -box från verksamhet | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Spis, tvätt-, diskmaskin | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.2 | Spis, tvätt-, diskmaskin från verksamhet | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.3 | Container X m3 | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.3 | Container X m3 | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.3 | Container X m3 | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.3 | Omklassning av felsorterad container | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.4 | Okänt farligt avfall (säkerhetsdatablad saknas) | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.4 | Ombud för rapportering av farligt avfall i Avfallsregistret | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.4 | Administrativ rapporteringsavgift till Avfallsregistret | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
- NEW_TAXA | 6.1.4 | Ombud för registrering av El-kretsen avlämnarintyg i Hämtplatsportalen | source=Word rule=Word-taxa saknar EDP-match och standardförslag edp= standard= | Skapa/hantera som ny taxa eller manuell granskning.
