Word Excel Mapping Report

Syfte:
Skapar spårbar mappning mellan varje Word/parser-taxa och motsvarande rad i Taxepunkter.
Block50: varje rad får både sectionsbundet WordTaxID och sectionsoberoende StableTaxIdentity.

Regler:
- Word-master ändras aldrig.
- Excel-master ändras aldrig.
- Taxepunkter A:E ändras aldrig automatiskt.
- Taxa_från_edp ändras aldrig.
- Samma EDP-taxa kan användas av flera Word-rader utan att det automatiskt är fel.
- StableTaxIdentity används för att känna igen samma taxepunkt även om den flyttas mellan paragrafer.

Total Word rows: 241
MAPPED: 67
REVIEW: 23
MISSING: 151
Passed: False

Details:
- WTX-3-1-EFFAFFA4-01 | WTX-STABLE-5C48DD2EB0 | MISSING | no Taxepunkter row | 3.1 | Bad-, disk- och tvättbrunn upp till 3 m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-3-1-C9D7506A-01 | WTX-STABLE-74347FF268 | MISSING | no Taxepunkter row | 3.1 | Tillägg per m3 över 3 m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-3-2-F099489B-01 | WTX-STABLE-FEDEFA757D | MISSING | no Taxepunkter row | 3.2 | Dragning av extra slang vid 5-25 m | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-FEDEFA757D förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-2-F3107856-01 | WTX-STABLE-88F9C6A711 | MISSING | no Taxepunkter row | 3.2 | Dragning av extra slang vid 25-35 m | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-88F9C6A711 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-2-7E47ABD8-01 | WTX-STABLE-4906D167E7 | MISSING | no Taxepunkter row | 3.2 | Dragning av extra slang vid 36-45 m | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-4906D167E7 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-2-55C38365-01 | WTX-STABLE-28F659E33B | MISSING | no Taxepunkter row | 3.2 | Dragning av extra slang vid 46-55 m | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-28F659E33B förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-2-1215CBE1-01 | WTX-STABLE-0C0E778DF4 | MISSING | no Taxepunkter row | 3.2 | Hantering av brunnslock som väger 15-25 kg | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-0C0E778DF4 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-2-6490412D-01 | WTX-STABLE-B9891B4EB0 | MISSING | no Taxepunkter row | 3.2 | Krav på information om tömningstid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-B9891B4EB0 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-2-3EAF59A4-01 | WTX-STABLE-2C4590B2B2 | MISSING | no Taxepunkter row | 3.2 | Krav på närvaro vid specificerad tömningstid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-2C4590B2B2 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-2-B8BD1D23-01 | WTX-STABLE-C21DD2C080 | MISSING | no Taxepunkter row | 3.2 | Hantering av kod för kodlås vid slamtömning | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-3-2-B53CBF03-01 | WTX-STABLE-FD9815213A | MISSING | no Taxepunkter row | 3.2 | Hetvattentvätt med spolbil, timersättning | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-FD9815213A förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-2-1EC98959-01 | WTX-STABLE-805F98D914 | MISSING | no Taxepunkter row | 3.2 | Tömning av extra tank/brunn i samband med ordinarie/budad tömning upp till 5 m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-3-3-7F8CE3DC-01 | WTX-STABLE-8923600354 | MISSING | no Taxepunkter row | 3.3 | Budning inom ordinarie tömningsperiod (1 maj- 31 oktober) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-8923600354 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-3-3-80AB16B6-01 | WTX-STABLE-8AD905966C | MISSING | no Taxepunkter row | 3.3 | Budning utanför ordinarie tömningsperiod (1 nov – 30 april) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-3-3-0F23C44B-01 | WTX-STABLE-BD24BF80BC | MISSING | no Taxepunkter row | 3.3 | Tömning av toalettvagnar eller liknande /styck | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-3-4-F211DAA1-01 | WTX-STABLE-612DC219A7 | MISSING | no Taxepunkter row | 3.4 | Latrinbehållare 37 liter inkl. mottagning och behandling | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-4-1-8833528C-01 | WTX-STABLE-5EEF1C65DC | MISSING | no Taxepunkter row | 4.1 | Filtermassor upp till 500 kg | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-4-1-3D107D66-01 | WTX-STABLE-20A6B6AB71 | MISSING | no Taxepunkter row | 4.1 | Filtermassor 500-1000 kg | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-4-2-F6FF402E-01 | WTX-STABLE-AFD29F139F | MISSING | no Taxepunkter row | 4.2 | Krav på information om hämtningstid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-4-2-E5A9A60B-01 | WTX-STABLE-6BC7765912 | MISSING | no Taxepunkter row | 4.2 | Krav på närvaro vid specificerad hämtningstid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-4-2-97B4249F-01 | WTX-STABLE-274699FD25 | MISSING | no Taxepunkter row | 4.2 | Hantering av kod för kodlås | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-5-1-E02DEE1F-01 | WTX-STABLE-2CA3B01AF8 | MISSING | no Taxepunkter row | 5.1 | Upp till 3 m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-2CA3B01AF8 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-1-A1B04D60-01 | WTX-STABLE-49F4634210 | MISSING | no Taxepunkter row | 5.1 | Mellan 3 m3 och 6 m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-49F4634210 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-1-83D937C5-01 | WTX-STABLE-1B8D21CDB6 | MISSING | no Taxepunkter row | 5.1 | Över 6 m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-5-2-3BE6DFF8-01 | WTX-STABLE-FEDEFA757D | MISSING | no Taxepunkter row | 5.2 | Dragning av extra slang vid 5-25 m | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-FEDEFA757D förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-2-BF8EF745-01 | WTX-STABLE-88F9C6A711 | MISSING | no Taxepunkter row | 5.2 | Dragning av extra slang vid 25-35 m | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-88F9C6A711 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-2-35039B5D-01 | WTX-STABLE-4906D167E7 | MISSING | no Taxepunkter row | 5.2 | Dragning av extra slang vid 36-45 m | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-4906D167E7 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-2-D16F054D-01 | WTX-STABLE-28F659E33B | MISSING | no Taxepunkter row | 5.2 | Dragning av extra slang vid 46-55 m | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-28F659E33B förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-2-B520FF64-01 | WTX-STABLE-0C0E778DF4 | MISSING | no Taxepunkter row | 5.2 | Hantering av brunnslock som väger 15-25 kg | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-0C0E778DF4 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-2-4AE5AD4F-01 | WTX-STABLE-B9891B4EB0 | MISSING | no Taxepunkter row | 5.2 | Krav på information om tömningstid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-B9891B4EB0 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-2-84B46C16-01 | WTX-STABLE-2C4590B2B2 | MISSING | no Taxepunkter row | 5.2 | Krav på närvaro vid specificerad tömningstid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-2C4590B2B2 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-2-600A739F-01 | WTX-STABLE-AA6FA3AFA9 | MISSING | no Taxepunkter row | 5.2 | Hantering av kod för kodlås vid tömning | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-5-2-AEB1EBD6-01 | WTX-STABLE-FD9815213A | MISSING | no Taxepunkter row | 5.2 | Hetvattentvätt med spolbil, timersättning | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-FD9815213A förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-2-D1A679E9-01 | WTX-STABLE-7E4A99D8BD | MISSING | no Taxepunkter row | 5.2 | Silikontätning per lock | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-5-2-E249C20D-01 | WTX-STABLE-A9A0D16915 | MISSING | no Taxepunkter row | 5.2 | Tömning av extra tank i samband med ordinarie/budad tömning upp till 5 m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-5-3-8480D728-01 | WTX-STABLE-8923600354 | MISSING | no Taxepunkter row | 5.3 | Budning inom ordinarie tömningsperiod (1 maj- 31 oktober) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter. Stabil identitet WTX-STABLE-8923600354 förekommer i flera paragrafer. Det kan betyda flyttad/återanvänd taxepunkt och är granskningsinformation, inte automatiskt fel.
- WTX-5-3-84845886-01 | WTX-STABLE-E5AFB44D91 | MISSING | no Taxepunkter row | 5.3 | Budning utanför ordinarie tömningsperiod | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-1-D22C7D28-01 | WTX-STABLE-97C6E4D3C3 | MAPPED | section+tax_point | 6.1.1 | Verksamheter | excel_row=246 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-1-2070E839-01 | WTX-STABLE-8333D06B08 | MAPPED | section+tax_point | 6.1.1 | Övriga abonnemangstyper | excel_row=247 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-1-8CE294ED-01 | WTX-STABLE-D0CAAFE989 | MAPPED | section+tax_point | 6.1.1 | Vågkort | excel_row=248 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-1-7EB117E6-01 | WTX-STABLE-EF80E76CCD | MAPPED | section+tax_point | 6.1.1 | Borttappat vågkort | excel_row=249 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-1-CF0DADFC-01 | WTX-STABLE-27CAAA9275 | MISSING | no Taxepunkter row | 6.1.1 | Ej redovisad ankomst till ÅVC (för företagare och privatpersoner som lämnar verksamhetsavfall utan att anmäla sin ankomst) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-1-BFE0328B-01 | WTX-STABLE-EDD2B6DCC1 | MAPPED | section+tax_point | 6.1.1 | Ej redovisad eller fel redovisad fraktion av avfall | excel_row=251 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-69FC6FD5-01 | WTX-STABLE-D5FB7D3535 | MAPPED | section+tax_point | 6.1.2 | Avfall till energiåtervinning (240 L sopsäck) | excel_row=253 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-3FECC6E9-01 | WTX-STABLE-699C473DE5 | MAPPED | section+tax_point | 6.1.2 | Avfall till energiåtervinning | excel_row=254 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-C9589A99-01 | WTX-STABLE-B72BC843BD | MAPPED | section+tax_point | 6.1.2 | Skrymmande avfall till energiåtervinning större än 20×20×80 | excel_row=255 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-1474A523-01 | WTX-STABLE-D960356265 | MAPPED | section+tax_point | 6.1.2 | Träavfall – obehandlat, utan tapet, plastmatta, tjärpapp | excel_row=256 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-3C1B843B-01 | WTX-STABLE-206C586639 | MAPPED | section+tax_point | 6.1.2 | Träavfall – behandlat, utan tapet, plastmatta, tjärpapp | excel_row=257 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-BEA4C41C-01 | WTX-STABLE-1CBB841B44 | MISSING | no Taxepunkter row | 6.1.2 | Tryckimpregnerat virke, pall | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-424F42FB-01 | WTX-STABLE-0C23EFFAC0 | MAPPED | section+tax_point | 6.1.2 | Betong, lättbetong | excel_row=259 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-F03A2296-01 | WTX-STABLE-7581C64BB1 | MAPPED | section+tax_point | 6.1.2 | Gips, gipsskivor | excel_row=260 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-FACCE0BD-01 | WTX-STABLE-71CB38D526 | MAPPED | section+tax_point | 6.1.2 | Tegel | excel_row=261 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-5125883B-01 | WTX-STABLE-FFB209C9E1 | MAPPED | section+tax_point | 6.1.2 | Fönster- och planglas utan karm | excel_row=262 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-F43A395E-01 | WTX-STABLE-34D08F03DC | MAPPED | section+tax_point | 6.1.2 | Fönster med karm | excel_row=263 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-467B8014-01 | WTX-STABLE-99AB18D828 | MAPPED | section+tax_point | 6.1.2 | Plast | excel_row=264 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-4CA30FB1-01 | WTX-STABLE-D221560CE9 | MAPPED | section+tax_point | 6.1.2 | Isolering utan innehåll av asbest | excel_row=265 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-E56CCFA4-01 | WTX-STABLE-D66103AF7E | MAPPED | section+tax_point | 6.1.2 | Klinker, keramik, porslin | excel_row=266 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-808B2B8D-01 | WTX-STABLE-5DCA586D29 | MAPPED | section+tax_point | 6.1.2 | Handfat | excel_row=267 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-C8307E11-01 | WTX-STABLE-BA0687C317 | MISSING | no Taxepunkter row | 6.1.2 | WC-stol | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-CAD0382F-01 | WTX-STABLE-5ACACF0CBC | MAPPED | section+tax_point | 6.1.2 | Metall | excel_row=269 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-A77386BF-01 | WTX-STABLE-C25155B6B0 | MAPPED | section+tax_point | 6.1.2 | Textilier | excel_row=270 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-762FD283-01 | WTX-STABLE-0E56BE7B6B | MAPPED | section+tax_point | 6.1.2 | Fiskeredskap | excel_row=271 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-C94F8F6B-01 | WTX-STABLE-1A635A16A6 | MAPPED | section+tax_point | 6.1.2 | Ätbart fett/frityrolja | excel_row=272 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-A0502379-01 | WTX-STABLE-324709B291 | MAPPED | section+tax_point | 6.1.2 | Kvistar och grenar | excel_row=273 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-8FEE73B7-01 | WTX-STABLE-A7724FF5B7 | MAPPED | section+tax_point | 6.1.2 | Jord | excel_row=274 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-9A6D9B93-01 | WTX-STABLE-09F7C408B0 | MAPPED | section+tax_point | 6.1.2 | Sten | excel_row=275 tax_code= | Word-raden finns i Taxepunkter men variant eller enhet skiljer.
- WTX-6-1-2-3A8CD008-01 | WTX-STABLE-0B148A8474 | MISSING | no Taxepunkter row | 6.1.2 | Stubbar/rötter för krossning | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-0E866EC0-01 | WTX-STABLE-89B3D30A6C | MISSING | no Taxepunkter row | 6.1.2 | Flera fraktioner för egen sortering på ramp (max 2 m³) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-F6699462-01 | WTX-STABLE-2CBCBCED47 | MISSING | no Taxepunkter row | 6.1.2 | Osorterat avfall till sortering (ej innehåll av farligt avfall och elavfall) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-53BC78A6-01 | WTX-STABLE-C908A21CC1 | MISSING | no Taxepunkter row | 6.1.2 | Tonerkassetter, utan elektronik/chip | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-424BE277-01 | WTX-STABLE-36C8EA4E0E | MISSING | no Taxepunkter row | 6.1.2 | Oljeemulsion, emballerat | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-83A6C80F-01 | WTX-STABLE-7A4E8FCC29 | MISSING | no Taxepunkter row | 6.1.2 | Förorenad olja innehållande PCB | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-5C9B5626-01 | WTX-STABLE-2F01F7FF28 | MISSING | no Taxepunkter row | 6.1.2 | Oljeavskiljarslam | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-DF5526D5-01 | WTX-STABLE-40D8C50909 | MISSING | no Taxepunkter row | 6.1.2 | Diesel | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-DE6ADE4C-01 | WTX-STABLE-BB83DB05FF | MISSING | no Taxepunkter row | 6.1.2 | Bensinrester | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-8F916C0A-01 | WTX-STABLE-CBD82BE61B | MISSING | no Taxepunkter row | 6.1.2 | Hydralslang, med/utan koppling | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-138370B1-01 | WTX-STABLE-00E1E60A8F | MISSING | no Taxepunkter row | 6.1.2 | Förpackningar, tömde ej rengjorda | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-B4697E98-01 | WTX-STABLE-008B3F1CA0 | MISSING | no Taxepunkter row | 6.1.2 | Oljeavfall, fast osorterat emba | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-68E450D8-01 | WTX-STABLE-A1BFBF5A7F | MISSING | no Taxepunkter row | 6.1.2 | Absorbermedel, filtermaterial | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-DBF10C2D-01 | WTX-STABLE-A682984488 | MISSING | no Taxepunkter row | 6.1.2 | Oljefilter | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-9A213AE1-01 | WTX-STABLE-C7F7700950 | MISSING | no Taxepunkter row | 6.1.2 | Bromsvätska | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-41D911DD-01 | WTX-STABLE-47D2E75157 | MISSING | no Taxepunkter row | 6.1.2 | Transformator, kondensator med PCB | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-EC87E0C0-01 | WTX-STABLE-C9FBFF5CEA | MISSING | no Taxepunkter row | 6.1.2 | Fogskum | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-75726B03-01 | WTX-STABLE-2D4373A4CA | MISSING | no Taxepunkter row | 6.1.2 | Halon | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-0B3CA52F-01 | WTX-STABLE-DDD8F5DBB8 | MISSING | no Taxepunkter row | 6.1.2 | Koldioxid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-25BB6E14-01 | WTX-STABLE-16312C85BA | MISSING | no Taxepunkter row | 6.1.2 | Brandsläckare | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-6CB8AA0F-01 | WTX-STABLE-2289AD7836 | MISSING | no Taxepunkter row | 6.1.2 | Helium | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-1B9385E6-01 | WTX-STABLE-5A568A1693 | MISSING | no Taxepunkter row | 6.1.2 | Tändare | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-2454A459-01 | WTX-STABLE-948EDE06E7 | MISSING | no Taxepunkter row | 6.1.2 | Syrgas | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-27FA737E-01 | WTX-STABLE-D3A6085BEC | MISSING | no Taxepunkter row | 6.1.2 | Oxiderande fast ämne/vätska | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-0F00AE91-01 | WTX-STABLE-F1FFEF7B54 | MISSING | no Taxepunkter row | 6.1.2 | Klorex | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-28862044-01 | WTX-STABLE-D07381924F | MISSING | no Taxepunkter row | 6.1.2 | Aerosoler isocyanat, bekämpning | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-545F29B6-01 | WTX-STABLE-F8E0398153 | MISSING | no Taxepunkter row | 6.1.2 | Gasol inkl tub | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-F5FB256D-01 | WTX-STABLE-A9F2A37945 | MISSING | no Taxepunkter row | 6.1.2 | Gasol, blå programmet | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-C036E75E-01 | WTX-STABLE-BD292A0B3C | MISSING | no Taxepunkter row | 6.1.2 | Giftig organisk vätska | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-E7B6466C-01 | WTX-STABLE-5503C7B380 | MISSING | no Taxepunkter row | 6.1.2 | Småkemikalier, ej Hg-haltiga | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-BE144EC5-01 | WTX-STABLE-DB001739E9 | MISSING | no Taxepunkter row | 6.1.2 | Giftig oorganisk vätska | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-D3ECD2FB-01 | WTX-STABLE-5D92FC7F92 | MISSING | no Taxepunkter row | 6.1.2 | Oxidationsmedel, flytande | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-417E6DD9-01 | WTX-STABLE-2173BA4EBE | MISSING | no Taxepunkter row | 6.1.2 | Asbest, emballerat | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-04B66A54-01 | WTX-STABLE-51DE2173F7 | MISSING | no Taxepunkter row | 6.1.2 | Smittförande avfall | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-07762697-01 | WTX-STABLE-88C9A14A6B | MISSING | no Taxepunkter row | 6.1.2 | Lösningsmedel | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-396875DF-01 | WTX-STABLE-01CC82079F | MISSING | no Taxepunkter row | 6.1.2 | Väteperoxid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-E9A284D0-01 | WTX-STABLE-C391073A57 | MISSING | no Taxepunkter row | 6.1.2 | Flourvätesyra | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-152CE80D-01 | WTX-STABLE-5296C61B8F | MISSING | no Taxepunkter row | 6.1.2 | Svavelsyra | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-59A5B96E-01 | WTX-STABLE-8490101330 | MISSING | no Taxepunkter row | 6.1.2 | Salpetersyra | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-53F0B349-01 | WTX-STABLE-D87275CC3C | MISSING | no Taxepunkter row | 6.1.2 | Surt oorganisk fast ämne | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-C8B61A27-01 | WTX-STABLE-900F30FEFC | MISSING | no Taxepunkter row | 6.1.2 | Surt organisk fast ämne | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-14C82E98-01 | WTX-STABLE-A4855A137A | MISSING | no Taxepunkter row | 6.1.2 | Surt oorganisk vätska | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
